model_name,graph_id,oap_method,oap_params,device_type,cores,batch_size,load_time,exec_time,warmup_time,input_size
bert-21b,0,ME_OAP,10.0-21,cpu,16,1,1.5764923095703125,0.16235852241516113,0.6808981895446777,2304
bert-21b,1,ME_OAP,10.0-21,cpu,16,1,1.3818724155426025,0.17427325248718262,0.6237823963165283,1048832
bert-21b,2,ME_OAP,10.0-21,cpu,16,1,2.3588573932647705,0.32025957107543945,1.1679377555847168,1048832
bert-21b,3,ME_OAP,10.0-21,cpu,16,1,2.479212522506714,0.3399989604949951,1.1876153945922852,1048832
bert-21b,4,ME_OAP,10.0-21,cpu,16,1,2.173445701599121,0.2962310314178467,1.0050699710845947,1048832
bert-21b,5,ME_OAP,10.0-21,cpu,16,1,2.3564565181732178,0.29369544982910156,1.0237629413604736,1048832
bert-21b,6,ME_OAP,10.0-21,cpu,16,1,2.6357085704803467,0.3496716022491455,1.0516791343688965,1048832
bert-21b,7,ME_OAP,10.0-21,cpu,16,1,2.26811146736145,0.32850122451782227,0.8799052238464355,1048832
bert-21b,8,ME_OAP,10.0-21,cpu,16,1,2.4742484092712402,0.31795716285705566,0.9237189292907715,1048832
bert-21b,9,ME_OAP,10.0-21,cpu,16,1,2.6265456676483154,0.3324105739593506,0.9990801811218262,1048832
bert-21b,10,ME_OAP,10.0-21,cpu,16,1,2.289811849594116,0.2923426628112793,0.835554838180542,1048832
bert-21b,11,ME_OAP,10.0-21,cpu,16,1,2.5361454486846924,0.3277256488800049,0.9782369136810303,1048832
bert-21b,12,ME_OAP,10.0-21,cpu,16,1,2.6067819595336914,0.34036827087402344,1.075988531112671,1048832
bert-21b,13,ME_OAP,10.0-21,cpu,16,1,2.409795045852661,0.30356812477111816,0.9609072208404541,1048832
bert-21b,14,ME_OAP,10.0-21,cpu,16,1,2.599919080734253,0.32485365867614746,1.0491666793823242,1048832
bert-21b,15,ME_OAP,10.0-21,cpu,16,1,2.787299633026123,0.34783267974853516,1.0847556591033936,1048832
bert-21b,16,ME_OAP,10.0-21,cpu,16,1,2.4522294998168945,0.35501575469970703,0.9753823280334473,1048832
bert-21b,17,ME_OAP,10.0-21,cpu,16,1,2.7628300189971924,0.3633389472961426,1.1285908222198486,1048832
bert-21b,18,ME_OAP,10.0-21,cpu,16,1,2.786818265914917,0.3279881477355957,1.124725580215454,1048832
bert-21b,19,ME_OAP,10.0-21,cpu,16,1,2.52903413772583,0.2836298942565918,0.8921835422515869,1048832
bert-21b,20,ME_OAP,10.0-21,cpu,16,1,3.110917568206787,0.37757372856140137,0.9713244438171387,1048832
bert-21b,0,ME_OAP,10.0-21,cuda,1,1,4.51777458190918,0.003118753433227539,0.0023860931396484375,2304
bert-21b,1,ME_OAP,10.0-21,cuda,1,1,4.319945573806763,0.0030345916748046875,0.3403794765472412,1048832
bert-21b,2,ME_OAP,10.0-21,cuda,1,1,6.740867614746094,0.00533294677734375,0.0009410381317138672,1048832
bert-21b,3,ME_OAP,10.0-21,cuda,1,1,6.88138484954834,0.005594730377197266,0.0013513565063476562,1048832
bert-21b,4,ME_OAP,10.0-21,cuda,1,1,5.9825966358184814,0.004968166351318359,0.0015974044799804688,1048832
bert-21b,5,ME_OAP,10.0-21,cuda,1,1,5.923191785812378,0.0055887699127197266,0.49703502655029297,1048832
bert-21b,6,ME_OAP,10.0-21,cuda,1,1,6.691124439239502,0.005602121353149414,0.0012738704681396484,1048832
bert-21b,7,ME_OAP,10.0-21,cuda,1,1,5.914283990859985,0.0049707889556884766,0.0014598369598388672,1048832
bert-21b,8,ME_OAP,10.0-21,cuda,1,1,6.504307985305786,0.0053691864013671875,-0.0003974437713623047,1048832
bert-21b,9,ME_OAP,10.0-21,cuda,1,1,5.315160036087036,0.005623340606689453,0.4231438636779785,1048832
bert-21b,10,ME_OAP,10.0-21,cuda,1,1,4.27834415435791,0.00631260871887207,0.49393224716186523,1048832
bert-21b,11,ME_OAP,10.0-21,cuda,1,1,4.2309510707855225,0.005334377288818359,0.0006766319274902344,1048832
bert-21b,12,ME_OAP,10.0-21,cuda,1,1,4.339040040969849,0.005654096603393555,0.4660336971282959,1048832
bert-21b,13,ME_OAP,10.0-21,cuda,1,1,3.2461957931518555,0.004968881607055664,0.001384735107421875,1048832
bert-21b,14,ME_OAP,10.0-21,cuda,1,1,3.3843891620635986,0.005385160446166992,0.003229856491088867,1048832
bert-21b,15,ME_OAP,10.0-21,cuda,1,1,3.481748104095459,0.005602836608886719,0.0006501674652099609,1048832
bert-21b,16,ME_OAP,10.0-21,cuda,1,1,3.3231546878814697,0.004960775375366211,0.0006625652313232422,1048832
bert-21b,17,ME_OAP,10.0-21,cuda,1,1,3.423877239227295,0.005318641662597656,0.0006086826324462891,1048832
bert-21b,18,ME_OAP,10.0-21,cuda,1,1,3.3864920139312744,0.006949663162231445,0.0008883476257324219,1048832
bert-21b,19,ME_OAP,10.0-21,cuda,1,1,3.194633960723877,0.0049588680267333984,0.001386880874633789,1048832
bert-21b,20,ME_OAP,10.0-21,cuda,1,1,3.4700963497161865,0.00600743293762207,0.000934600830078125,1048832
bert-21b,0,ME_OAP,10.0-10,cpu,16,1,4.239684581756592,0.5797162055969238,2.557920217514038,2304
bert-21b,1,ME_OAP,10.0-10,cpu,16,1,5.0020458698272705,0.6343348026275635,2.3382530212402344,1048832
bert-21b,2,ME_OAP,10.0-10,cpu,16,1,5.033208847045898,0.6099691390991211,2.303516387939453,1048832
bert-21b,3,ME_OAP,10.0-10,cpu,16,1,4.516865968704224,0.6461560726165771,2.1822586059570312,1048832
bert-21b,4,ME_OAP,10.0-10,cpu,16,1,5.3646509647369385,0.6812777519226074,2.4832091331481934,1048832
bert-21b,5,ME_OAP,10.0-10,cpu,16,1,5.381511211395264,0.669952392578125,2.3950436115264893,1048832
bert-21b,6,ME_OAP,10.0-10,cpu,16,1,5.337960720062256,0.6427662372589111,2.1782171726226807,1048832
bert-21b,7,ME_OAP,10.0-10,cpu,16,1,5.482133388519287,0.6502978801727295,2.4417777061462402,1048832
bert-21b,8,ME_OAP,10.0-10,cpu,16,1,5.570388078689575,0.8252096176147461,2.2661709785461426,1048832
bert-21b,9,ME_OAP,10.0-10,cpu,16,1,5.457362413406372,0.7544717788696289,2.282817840576172,1048832
bert-21b,0,ME_OAP,10.0-10,cuda,1,1,8.99861454963684,0.01000833511352539,0.001819610595703125,2304
bert-21b,1,ME_OAP,10.0-10,cuda,1,1,9.229050874710083,0.010854244232177734,0.0009665489196777344,1048832
bert-21b,2,ME_OAP,10.0-10,cuda,1,1,9.093131065368652,0.010833024978637695,0.0007925033569335938,1048832
bert-21b,3,ME_OAP,10.0-10,cuda,1,1,7.365429639816284,0.010289907455444336,0.0019576549530029297,1048832
bert-21b,4,ME_OAP,10.0-10,cuda,1,1,7.540788888931274,0.010860681533813477,0.0008921623229980469,1048832
bert-21b,5,ME_OAP,10.0-10,cuda,1,1,7.369707107543945,0.010886192321777344,0.0006763935089111328,1048832
bert-21b,6,ME_OAP,10.0-10,cuda,1,1,6.74999737739563,0.010503053665161133,0.00041937828063964844,1048832
bert-21b,7,ME_OAP,10.0-10,cuda,1,1,6.615809202194214,0.010858774185180664,0.0011887550354003906,1048832
bert-21b,8,ME_OAP,10.0-10,cuda,1,1,6.847550868988037,0.010876893997192383,0.513481855392456,1048832
bert-21b,9,ME_OAP,10.0-10,cuda,1,1,7.336499214172363,0.011093854904174805,0.0018775463104248047,1048832
bert-21b,0,LATENCY_OAP,10.0-10,cpu,16,1,4.848611116409302,0.7008581161499023,2.799281120300293,2304
bert-21b,1,LATENCY_OAP,10.0-10,cpu,16,1,4.849127292633057,0.6350593566894531,2.2728939056396484,1048832
bert-21b,2,LATENCY_OAP,10.0-10,cpu,16,1,4.937357664108276,0.609849214553833,1.7242023944854736,1048832
bert-21b,3,LATENCY_OAP,10.0-10,cpu,16,1,5.32738184928894,0.6832048892974854,1.9244070053100586,1048832
bert-21b,4,LATENCY_OAP,10.0-10,cpu,16,1,5.162402153015137,0.5885839462280273,1.7909936904907227,1048832
bert-21b,5,LATENCY_OAP,10.0-10,cpu,16,1,4.700873613357544,0.6444542407989502,1.7552907466888428,1048832
bert-21b,6,LATENCY_OAP,10.0-10,cpu,16,1,5.351004123687744,0.8516795635223389,1.665055513381958,1048832
bert-21b,7,LATENCY_OAP,10.0-10,cpu,16,1,5.2618324756622314,0.6007790565490723,1.8305175304412842,1048832
bert-21b,8,LATENCY_OAP,10.0-10,cpu,16,1,5.470614433288574,0.7480480670928955,1.714020013809204,1048832
bert-21b,9,LATENCY_OAP,10.0-10,cpu,16,1,5.340587854385376,0.6899411678314209,1.8936505317687988,1048832
bert-21b,0,LATENCY_OAP,10.0-10,cuda,1,1,13.56522822380066,0.010980367660522461,0.42070865631103516,2304
bert-21b,1,LATENCY_OAP,10.0-10,cuda,1,1,11.590017080307007,0.010258674621582031,0.002435922622680664,1048832
bert-21b,2,LATENCY_OAP,10.0-10,cuda,1,1,7.455536603927612,0.010486602783203125,0.0010876655578613281,1048832
bert-21b,3,LATENCY_OAP,10.0-10,cuda,1,1,6.9830076694488525,0.011121511459350586,0.5012722015380859,1048832
bert-21b,4,LATENCY_OAP,10.0-10,cuda,1,1,7.436863899230957,0.0108642578125,0.0007236003875732422,1048832
bert-21b,5,LATENCY_OAP,10.0-10,cuda,1,1,6.6495747566223145,0.010250091552734375,0.0018894672393798828,1048832
bert-21b,6,LATENCY_OAP,10.0-10,cuda,1,1,7.343362092971802,0.010860443115234375,0.0014812946319580078,1048832
bert-21b,7,LATENCY_OAP,10.0-10,cuda,1,1,6.671828508377075,0.01051020622253418,0.00096893310546875,1048832
bert-21b,8,LATENCY_OAP,10.0-10,cuda,1,1,7.388845205307007,0.010862112045288086,0.0013959407806396484,1048832
bert-21b,9,LATENCY_OAP,10.0-10,cuda,1,1,6.834918975830078,0.010927677154541016,0.002276182174682617,1048832
bert-21b,0,LATENCY_OAP,10.0-41,cpu,16,1,1.8297336101531982,0.16738247871398926,0.6969320774078369,2304
bert-21b,1,LATENCY_OAP,10.0-41,cpu,16,1,1.1609103679656982,0.14667057991027832,0.5393385887145996,1048832
bert-21b,2,LATENCY_OAP,10.0-41,cpu,16,1,1.445711612701416,0.1659858226776123,0.6948399543762207,1048832
bert-21b,3,LATENCY_OAP,10.0-41,cpu,16,1,1.459043025970459,0.17212319374084473,0.6536850929260254,1048832
bert-21b,4,LATENCY_OAP,10.0-41,cpu,16,1,1.2904284000396729,0.15557217597961426,0.5889863967895508,1048832
bert-21b,5,LATENCY_OAP,10.0-41,cpu,16,1,1.4706823825836182,0.16187000274658203,0.6745293140411377,1048832
bert-21b,6,LATENCY_OAP,10.0-41,cpu,16,1,1.4420580863952637,0.16777920722961426,0.6493852138519287,1048832
bert-21b,7,LATENCY_OAP,10.0-41,cpu,16,1,1.030928373336792,0.13626456260681152,0.49675488471984863,1048832
bert-21b,8,LATENCY_OAP,10.0-41,cpu,16,1,1.2519080638885498,0.15000653266906738,0.46825098991394043,1048832
bert-21b,9,LATENCY_OAP,10.0-41,cpu,16,1,1.4233229160308838,0.16791248321533203,0.5016520023345947,1048832
bert-21b,10,LATENCY_OAP,10.0-41,cpu,16,1,1.1350529193878174,0.15625286102294922,0.36780786514282227,1048832
bert-21b,11,LATENCY_OAP,10.0-41,cpu,16,1,1.4891250133514404,0.16536855697631836,0.49058961868286133,1048832
bert-21b,12,LATENCY_OAP,10.0-41,cpu,16,1,1.32572340965271,0.14724397659301758,0.4574925899505615,1048832
bert-21b,13,LATENCY_OAP,10.0-41,cpu,16,1,1.4546160697937012,0.17251300811767578,0.47338318824768066,1048832
bert-21b,14,LATENCY_OAP,10.0-41,cpu,16,1,1.4560511112213135,0.1640336513519287,0.5133225917816162,1048832
bert-21b,15,LATENCY_OAP,10.0-41,cpu,16,1,1.1910130977630615,0.14217329025268555,0.41339707374572754,1048832
bert-21b,16,LATENCY_OAP,10.0-41,cpu,16,1,1.328420639038086,0.17132973670959473,0.4815807342529297,1048832
bert-21b,17,LATENCY_OAP,10.0-41,cpu,16,1,1.1497275829315186,0.14806532859802246,0.39948105812072754,1048832
bert-21b,18,LATENCY_OAP,10.0-41,cpu,16,1,1.3098516464233398,0.1692969799041748,0.42641234397888184,1048832
bert-21b,19,LATENCY_OAP,10.0-41,cpu,16,1,1.4798803329467773,0.19984078407287598,0.4989006519317627,1048832
bert-21b,20,LATENCY_OAP,10.0-41,cpu,16,1,1.1767222881317139,0.14548468589782715,0.43511962890625,1048832
bert-21b,21,LATENCY_OAP,10.0-41,cpu,16,1,1.3308155536651611,0.16905856132507324,0.4618525505065918,1048832
bert-21b,22,LATENCY_OAP,10.0-41,cpu,16,1,1.508373737335205,0.18407177925109863,0.5076217651367188,1048832
bert-21b,23,LATENCY_OAP,10.0-41,cpu,16,1,1.1890273094177246,0.1445920467376709,0.42168307304382324,1048832
bert-21b,24,LATENCY_OAP,10.0-41,cpu,16,1,1.3277099132537842,0.15400242805480957,0.4256143569946289,1048832
bert-21b,25,LATENCY_OAP,10.0-41,cpu,16,1,1.16054105758667,0.1297447681427002,0.4629862308502197,1048832
bert-21b,26,LATENCY_OAP,10.0-41,cpu,16,1,1.3263494968414307,0.15025115013122559,0.4580399990081787,1048832
bert-21b,27,LATENCY_OAP,10.0-41,cpu,16,1,1.1768977642059326,0.12960267066955566,0.4213082790374756,1048832
bert-21b,28,LATENCY_OAP,10.0-41,cpu,16,1,1.3485448360443115,0.1462085247039795,0.4320080280303955,1048832
bert-21b,29,LATENCY_OAP,10.0-41,cpu,16,1,1.1967248916625977,0.13032960891723633,0.420501708984375,1048832
bert-21b,30,LATENCY_OAP,10.0-41,cpu,16,1,1.4098365306854248,0.15293478965759277,0.422774076461792,1048832
bert-21b,31,LATENCY_OAP,10.0-41,cpu,16,1,1.2913780212402344,0.13506674766540527,0.4260551929473877,1048832
bert-21b,32,LATENCY_OAP,10.0-41,cpu,16,1,1.3817861080169678,0.1497483253479004,0.47911667823791504,1048832
bert-21b,33,LATENCY_OAP,10.0-41,cpu,16,1,1.174229621887207,0.131730318069458,0.46303725242614746,1048832
bert-21b,34,LATENCY_OAP,10.0-41,cpu,16,1,1.3227901458740234,0.1503298282623291,0.4831836223602295,1048832
bert-21b,35,LATENCY_OAP,10.0-41,cpu,16,1,1.1735000610351562,0.13180303573608398,0.43205833435058594,1048832
bert-21b,36,LATENCY_OAP,10.0-41,cpu,16,1,1.3348448276519775,0.14278745651245117,0.4680016040802002,1048832
bert-21b,37,LATENCY_OAP,10.0-41,cpu,16,1,1.1704645156860352,0.13297080993652344,0.4234452247619629,1048832
bert-21b,38,LATENCY_OAP,10.0-41,cpu,16,1,1.5451350212097168,0.16389703750610352,0.516216516494751,1048832
bert-21b,39,LATENCY_OAP,10.0-41,cpu,16,1,1.054276466369629,0.1097865104675293,0.4097721576690674,1048832
bert-21b,40,LATENCY_OAP,10.0-41,cpu,16,1,1.424246072769165,0.14217233657836914,0.48108506202697754,1048832
bert-21b,0,LATENCY_OAP,10.0-41,cuda,1,1,2.712531089782715,0.003088712692260742,0.0010542869567871094,2304
bert-21b,1,LATENCY_OAP,10.0-41,cuda,1,1,1.7076306343078613,0.0024166107177734375,0.0007092952728271484,1048832
bert-21b,2,LATENCY_OAP,10.0-41,cuda,1,1,1.9011220932006836,0.0029993057250976562,0.0007576942443847656,1048832
bert-21b,3,LATENCY_OAP,10.0-41,cuda,1,1,2.2611067295074463,0.0029914379119873047,0.00016617774963378906,1048832
bert-21b,4,LATENCY_OAP,10.0-41,cuda,1,1,1.7755842208862305,0.002649068832397461,0.0008342266082763672,1048832
bert-21b,5,LATENCY_OAP,10.0-41,cuda,1,1,2.3757340908050537,0.0030002593994140625,0.0006248950958251953,1048832
bert-21b,6,LATENCY_OAP,10.0-41,cuda,1,1,1.7825193405151367,0.003006458282470703,0.0026235580444335938,1048832
bert-21b,7,LATENCY_OAP,10.0-41,cuda,1,1,1.7288167476654053,0.002395153045654297,0.0006482601165771484,1048832
bert-21b,8,LATENCY_OAP,10.0-41,cuda,1,1,1.7072536945343018,0.0031805038452148438,0.0004355907440185547,1048832
bert-21b,9,LATENCY_OAP,10.0-41,cuda,1,1,1.8348543643951416,0.0029985904693603516,0.0010967254638671875,1048832
bert-21b,10,LATENCY_OAP,10.0-41,cuda,1,1,1.6822843551635742,0.0023870468139648438,0.0005545616149902344,1048832
bert-21b,11,LATENCY_OAP,10.0-41,cuda,1,1,1.7940435409545898,0.0029892921447753906,0.00030112266540527344,1048832
bert-21b,12,LATENCY_OAP,10.0-41,cuda,1,1,1.7229094505310059,0.0026803016662597656,-0.002888917922973633,1048832
bert-21b,13,LATENCY_OAP,10.0-41,cuda,1,1,1.724207878112793,0.0029904842376708984,0.0011065006256103516,1048832
bert-21b,14,LATENCY_OAP,10.0-41,cuda,1,1,1.9023096561431885,0.002989053726196289,0.0015895366668701172,1048832
bert-21b,15,LATENCY_OAP,10.0-41,cuda,1,1,1.1691398620605469,0.0024170875549316406,0.0008587837219238281,1048832
bert-21b,16,LATENCY_OAP,10.0-41,cuda,1,1,1.713796615600586,0.002629995346069336,0.0011446475982666016,1048832
bert-21b,17,LATENCY_OAP,10.0-41,cuda,1,1,1.5821864604949951,0.0023937225341796875,0.0005767345428466797,1048832
bert-21b,18,LATENCY_OAP,10.0-41,cuda,1,1,1.1337370872497559,0.0030984878540039062,0.4501767158508301,1048832
bert-21b,19,LATENCY_OAP,10.0-41,cuda,1,1,1.8462262153625488,0.003002166748046875,0.0006184577941894531,1048832
bert-21b,20,LATENCY_OAP,10.0-41,cuda,1,1,1.6229801177978516,0.0026280879974365234,0.001588582992553711,1048832
bert-21b,21,LATENCY_OAP,10.0-41,cuda,1,1,1.1307854652404785,0.002645254135131836,0.48497557640075684,1048832
bert-21b,22,LATENCY_OAP,10.0-41,cuda,1,1,1.8530595302581787,0.002995014190673828,0.0017871856689453125,1048832
bert-21b,23,LATENCY_OAP,10.0-41,cuda,1,1,1.5741779804229736,0.0026259422302246094,0.0006799697875976562,1048832
bert-21b,24,LATENCY_OAP,10.0-41,cuda,1,1,1.69921875,0.0026302337646484375,0.00037932395935058594,1048832
bert-21b,25,LATENCY_OAP,10.0-41,cuda,1,1,1.641066551208496,0.0023941993713378906,0.0012083053588867188,1048832
bert-21b,26,LATENCY_OAP,10.0-41,cuda,1,1,1.1147243976593018,0.0026569366455078125,0.5042686462402344,1048832
bert-21b,27,LATENCY_OAP,10.0-41,cuda,1,1,1.0956718921661377,0.002473115921020508,0.5306262969970703,1048832
bert-21b,28,LATENCY_OAP,10.0-41,cuda,1,1,1.1074705123901367,0.0026350021362304688,0.5148494243621826,1048832
bert-21b,29,LATENCY_OAP,10.0-41,cuda,1,1,1.0744292736053467,0.002382516860961914,0.0005362033843994141,1048832
bert-21b,30,LATENCY_OAP,10.0-41,cuda,1,1,1.6934828758239746,0.0026357173919677734,0.003011465072631836,1048832
bert-21b,31,LATENCY_OAP,10.0-41,cuda,1,1,1.573692798614502,0.002393484115600586,0.0016515254974365234,1048832
bert-21b,32,LATENCY_OAP,10.0-41,cuda,1,1,1.1600916385650635,0.003157377243041992,0.519752025604248,1048832
bert-21b,33,LATENCY_OAP,10.0-41,cuda,1,1,1.1053495407104492,0.003299236297607422,0.5083072185516357,1048832
bert-21b,34,LATENCY_OAP,10.0-41,cuda,1,1,1.1708967685699463,0.0031592845916748047,0.49944496154785156,1048832
bert-21b,35,LATENCY_OAP,10.0-41,cuda,1,1,1.6065788269042969,0.0025653839111328125,0.0008764266967773438,1048832
bert-21b,36,LATENCY_OAP,10.0-41,cuda,1,1,1.1832776069641113,0.0028913021087646484,0.49246740341186523,1048832
bert-21b,37,LATENCY_OAP,10.0-41,cuda,1,1,1.6319456100463867,0.00255584716796875,0.0009443759918212891,1048832
bert-21b,38,LATENCY_OAP,10.0-41,cuda,1,1,1.7699947357177734,0.0029990673065185547,0.0003025531768798828,1048832
bert-21b,39,LATENCY_OAP,10.0-41,cuda,1,1,1.540668249130249,0.0021104812622070312,0.002215862274169922,1048832
bert-21b,40,LATENCY_OAP,10.0-41,cuda,1,1,1.6726264953613281,0.0027246475219726562,0.0007047653198242188,1048832
bert-21b,0,PARAM_OAP,8,cpu,16,1,12.638334512710571,0.7278306484222412,2.4700229167938232,2304
bert-21b,1,PARAM_OAP,8,cpu,16,1,7.935707330703735,0.7681746482849121,2.2086727619171143,1048832
bert-21b,2,PARAM_OAP,8,cpu,16,1,5.992676734924316,0.7890353202819824,2.3142151832580566,1048832
bert-21b,3,PARAM_OAP,8,cpu,16,1,6.633723497390747,1.0227675437927246,2.256669759750366,1048832
bert-21b,4,PARAM_OAP,8,cpu,16,1,6.59717321395874,0.936830997467041,2.252285957336426,1048832
bert-21b,5,PARAM_OAP,8,cpu,16,1,6.48030948638916,0.9362447261810303,2.2525177001953125,1048832
bert-21b,6,PARAM_OAP,8,cpu,16,1,6.767028093338013,0.8447930812835693,2.5248782634735107,1048832
bert-21b,7,PARAM_OAP,8,cpu,16,1,6.772898197174072,1.0281217098236084,2.258021593093872,1048832
bert-21b,0,PARAM_OAP,8,cuda,1,1,9.838367938995361,0.012348651885986328,0.0021584033966064453,2304
bert-21b,1,PARAM_OAP,8,cuda,1,1,9.246319055557251,0.01346278190612793,0.0008046627044677734,1048832
bert-21b,2,PARAM_OAP,8,cuda,1,1,9.07264757156372,0.013214826583862305,0.0009682178497314453,1048832
bert-21b,3,PARAM_OAP,8,cuda,1,1,9.18179440498352,0.013880252838134766,0.0004076957702636719,1048832
bert-21b,4,PARAM_OAP,8,cuda,1,1,9.10257077217102,0.013486146926879883,0.001922607421875,1048832
bert-21b,5,PARAM_OAP,8,cuda,1,1,9.007304191589355,0.013233184814453125,0.0006191730499267578,1048832
bert-21b,6,PARAM_OAP,8,cuda,1,1,9.175985336303711,0.013857126235961914,0.0011644363403320312,1048832
bert-21b,7,PARAM_OAP,8,cuda,1,1,9.058930397033691,0.013585329055786133,0.0010144710540771484,1048832
wideresnet-9b,0,LATENCY_OAP,10.0-4,cpu,16,1,5.965246915817261,0.0,0.0,98304
wideresnet-9b,1,LATENCY_OAP,10.0-4,cpu,16,1,17.41081190109253,0.0,0.0,19922944
wideresnet-9b,2,LATENCY_OAP,10.0-4,cpu,16,1,23.981652975082397,0.0,0.0,19922944
wideresnet-9b,3,LATENCY_OAP,10.0-4,cpu,16,1,24.048999786376953,0.0,0.0,9961472
wideresnet-9b,0,LATENCY_OAP,10.0-4,cuda:2,1,1,2.0617189407348633,0.16396164894104004,1.2782399654388428,98304
wideresnet-9b,1,LATENCY_OAP,10.0-4,cuda:2,1,1,4.103554725646973,0.1574251651763916,-0.0013308525085449219,19922944
wideresnet-9b,2,LATENCY_OAP,10.0-4,cuda:2,1,1,3.0618762969970703,0.15842461585998535,0.0017313957214355469,19922944
wideresnet-9b,3,LATENCY_OAP,10.0-4,cuda:2,1,1,2.9100615978240967,0.1753385066986084,0.00148773193359375,9961472
wideresnet-9b,0,PARAM_OAP,8,cpu,16,1,1.7941265106201172,0.0,0.0,98304
wideresnet-9b,1,PARAM_OAP,8,cpu,16,1,9.745635986328125,0.0,0.0,39845888
wideresnet-9b,2,PARAM_OAP,8,cpu,16,1,10.720609664916992,0.0,0.0,19922944
wideresnet-9b,3,PARAM_OAP,8,cpu,16,1,10.593780279159546,0.0,0.0,19922944
wideresnet-9b,4,PARAM_OAP,8,cpu,16,1,10.444716691970825,0.0,0.0,19922944
wideresnet-9b,5,PARAM_OAP,8,cpu,16,1,10.393296957015991,0.0,0.0,19922944
wideresnet-9b,6,PARAM_OAP,8,cpu,16,1,10.504260778427124,0.0,0.0,19922944
wideresnet-9b,7,PARAM_OAP,8,cpu,16,1,8.74162483215332,0.0,0.0,19922944
wideresnet-9b,0,PARAM_OAP,8,cuda:2,1,1,0.43817901611328125,0.0667881965637207,0.00012087821960449219,98304
wideresnet-9b,1,PARAM_OAP,8,cuda:2,1,1,2.0157651901245117,0.15021538734436035,0.3680105209350586,39845888
wideresnet-9b,2,PARAM_OAP,8,cuda:2,1,1,1.739562749862671,0.09227156639099121,0.00017189979553222656,19922944
wideresnet-9b,3,PARAM_OAP,8,cuda:2,1,1,1.0543110370635986,0.06751418113708496,0.12699270248413086,19922944
wideresnet-9b,4,PARAM_OAP,8,cuda:2,1,1,1.2869398593902588,0.0681450366973877,1.4066696166992188e-05,19922944
wideresnet-9b,5,PARAM_OAP,8,cuda:2,1,1,1.3430345058441162,0.0680232048034668,0.001689910888671875,19922944
wideresnet-9b,6,PARAM_OAP,8,cuda:2,1,1,0.708338737487793,0.0678873062133789,0.0011441707611083984,19922944
wideresnet-9b,7,PARAM_OAP,8,cuda:2,1,1,0.6966292858123779,0.05744194984436035,-6.222724914550781e-05,19922944
wideresnet-9b,0,TIME_OAP,8,cpu,16,1,1.8995029926300049,0.0,0.0,98304
wideresnet-9b,1,TIME_OAP,8,cpu,16,1,3.796463966369629,0.0,0.0,39845888
wideresnet-9b,2,TIME_OAP,8,cpu,16,1,8.381866931915283,0.0,0.0,39845888
wideresnet-9b,3,TIME_OAP,8,cpu,16,1,11.415451288223267,0.0,0.0,19922944
wideresnet-9b,4,TIME_OAP,8,cpu,16,1,12.107390642166138,0.0,0.0,19922944
wideresnet-9b,5,TIME_OAP,8,cpu,16,1,12.002634525299072,0.0,0.0,9961472
wideresnet-9b,6,TIME_OAP,8,cpu,16,1,12.066652059555054,0.0,0.0,19922944
wideresnet-9b,7,TIME_OAP,8,cpu,16,1,10.308456182479858,0.0,0.0,9961472
wideresnet-9b,0,TIME_OAP,8,cuda:2,1,1,0.5350534915924072,0.0751504898071289,0.008102178573608398,98304
wideresnet-9b,1,TIME_OAP,8,cuda:2,1,1,1.0630180835723877,0.0934901237487793,-0.0008971691131591797,39845888
wideresnet-9b,2,TIME_OAP,8,cuda:2,1,1,1.8771438598632812,0.09441733360290527,-0.0021457672119140625,39845888
wideresnet-9b,3,TIME_OAP,8,cuda:2,1,1,1.7271864414215088,0.08916759490966797,3.075599670410156e-05,19922944
